mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_n_jobs,param_weights,params,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1
0.008279895782470703,0.004114573538352625,0.09520010948181153,0.021119200212257733,auto,2,uniform,"{'algorithm': 'auto', 'n_jobs': 2, 'weights': 'uniform'}",0.8403361344537815,0.85,0.8,0.8333333333333334,0.8571428571428571,0.8361624649859944,0.019823226815618447,13,0.860125260960334,0.8598326359832636,0.8640167364016736,0.8723849372384938,0.8663883089770354,0.8645495759121602,0.004623458217130889,0.9345794392523364,0.9622641509433962,0.96,0.9433962264150944,0.8717948717948718,0.9344069376811397,0.03296099826424172,1,0.9626168224299065,0.9362186788154897,0.9494252873563218,0.9434389140271493,0.9606481481481481,0.9504695701554031,0.010047564320919286,0.8849557522123894,0.9026548672566371,0.8727272727272727,0.8849557522123894,0.864406779661017,0.8819400848139411,0.01295826691725537,1,0.9084895259095921,0.8964013086150491,0.904709748083242,0.9065217391304348,0.9110867178924259,0.9054418079261488,0.004991720830486417
0.00684666633605957,0.0016280248877100852,0.02462430000305176,0.0017183935780146291,auto,2,distance,"{'algorithm': 'auto', 'n_jobs': 2, 'weights': 'distance'}",0.865546218487395,0.875,0.8166666666666667,0.8333333333333334,0.865546218487395,0.8512184873949581,0.022315174880543395,1,0.9874739039665971,0.9916317991631799,0.9916317991631799,0.9874476987447699,0.9895615866388309,0.9895493575353115,0.001865355355190077,0.9035087719298246,0.9545454545454546,0.9245283018867925,0.9345794392523364,0.8583333333333333,0.9150990601895483,0.03280578096175898,13,1.0,1.0,0.9978947368421053,0.9978858350951374,0.9978947368421053,0.9987350617558695,0.001032822866285579,0.8841201716738197,0.9130434782608695,0.8672566371681416,0.8810572687224669,0.8619246861924686,0.8814804484035532,0.01782199043584647,13,0.9936974789915967,0.9957983193277311,0.9947534102833159,0.9926393270241851,0.9937106918238994,0.9941198454901456,0.0010729784602081373
0.005475187301635742,0.00035593160165316043,0.08744401931762695,0.007120967080186596,auto,4,uniform,"{'algorithm': 'auto', 'n_jobs': 4, 'weights': 'uniform'}",0.8403361344537815,0.85,0.8,0.8333333333333334,0.8571428571428571,0.8361624649859944,0.019823226815618447,13,0.860125260960334,0.8598326359832636,0.8640167364016736,0.8723849372384938,0.8663883089770354,0.8645495759121602,0.004623458217130889,0.9345794392523364,0.9622641509433962,0.96,0.9433962264150944,0.8717948717948718,0.9344069376811397,0.03296099826424172,1,0.9626168224299065,0.9362186788154897,0.9494252873563218,0.9434389140271493,0.9606481481481481,0.9504695701554031,0.010047564320919286,0.8849557522123894,0.9026548672566371,0.8727272727272727,0.8849557522123894,0.864406779661017,0.8819400848139411,0.01295826691725537,1,0.9084895259095921,0.8964013086150491,0.904709748083242,0.9065217391304348,0.9110867178924259,0.9054418079261488,0.004991720830486417
0.005879497528076172,0.0008424586073432727,0.027957630157470704,0.0026891334179894484,auto,4,distance,"{'algorithm': 'auto', 'n_jobs': 4, 'weights': 'distance'}",0.865546218487395,0.875,0.8166666666666667,0.8333333333333334,0.865546218487395,0.8512184873949581,0.022315174880543395,1,0.9874739039665971,0.9916317991631799,0.9916317991631799,0.9874476987447699,0.9895615866388309,0.9895493575353115,0.001865355355190077,0.9035087719298246,0.9545454545454546,0.9245283018867925,0.9345794392523364,0.8583333333333333,0.9150990601895483,0.03280578096175898,13,1.0,1.0,0.9978947368421053,0.9978858350951374,0.9978947368421053,0.9987350617558695,0.001032822866285579,0.8841201716738197,0.9130434782608695,0.8672566371681416,0.8810572687224669,0.8619246861924686,0.8814804484035532,0.01782199043584647,13,0.9936974789915967,0.9957983193277311,0.9947534102833159,0.9926393270241851,0.9937106918238994,0.9941198454901456,0.0010729784602081373
0.005981016159057617,0.000993877814292837,0.08755178451538086,0.006221287956798749,auto,6,uniform,"{'algorithm': 'auto', 'n_jobs': 6, 'weights': 'uniform'}",0.8403361344537815,0.85,0.8,0.8333333333333334,0.8571428571428571,0.8361624649859944,0.019823226815618447,13,0.860125260960334,0.8598326359832636,0.8640167364016736,0.8723849372384938,0.8663883089770354,0.8645495759121602,0.004623458217130889,0.9345794392523364,0.9622641509433962,0.96,0.9433962264150944,0.8717948717948718,0.9344069376811397,0.03296099826424172,1,0.9626168224299065,0.9362186788154897,0.9494252873563218,0.9434389140271493,0.9606481481481481,0.9504695701554031,0.010047564320919286,0.8849557522123894,0.9026548672566371,0.8727272727272727,0.8849557522123894,0.864406779661017,0.8819400848139411,0.01295826691725537,1,0.9084895259095921,0.8964013086150491,0.904709748083242,0.9065217391304348,0.9110867178924259,0.9054418079261488,0.004991720830486417
0.007477426528930664,0.0015346571843771644,0.02468118667602539,0.0011912657786558498,auto,6,distance,"{'algorithm': 'auto', 'n_jobs': 6, 'weights': 'distance'}",0.865546218487395,0.875,0.8166666666666667,0.8333333333333334,0.865546218487395,0.8512184873949581,0.022315174880543395,1,0.9874739039665971,0.9916317991631799,0.9916317991631799,0.9874476987447699,0.9895615866388309,0.9895493575353115,0.001865355355190077,0.9035087719298246,0.9545454545454546,0.9245283018867925,0.9345794392523364,0.8583333333333333,0.9150990601895483,0.03280578096175898,13,1.0,1.0,0.9978947368421053,0.9978858350951374,0.9978947368421053,0.9987350617558695,0.001032822866285579,0.8841201716738197,0.9130434782608695,0.8672566371681416,0.8810572687224669,0.8619246861924686,0.8814804484035532,0.01782199043584647,13,0.9936974789915967,0.9957983193277311,0.9947534102833159,0.9926393270241851,0.9937106918238994,0.9941198454901456,0.0010729784602081373
0.005894136428833008,0.0014162544874882412,0.08545594215393067,0.006234118244903421,ball_tree,2,uniform,"{'algorithm': 'ball_tree', 'n_jobs': 2, 'weights': 'uniform'}",0.8403361344537815,0.85,0.8,0.8333333333333334,0.8571428571428571,0.8361624649859944,0.019823226815618447,13,0.860125260960334,0.8598326359832636,0.8640167364016736,0.8723849372384938,0.8663883089770354,0.8645495759121602,0.004623458217130889,0.9345794392523364,0.9622641509433962,0.96,0.9433962264150944,0.8717948717948718,0.9344069376811397,0.03296099826424172,1,0.9626168224299065,0.9362186788154897,0.9494252873563218,0.9434389140271493,0.9606481481481481,0.9504695701554031,0.010047564320919286,0.8849557522123894,0.9026548672566371,0.8727272727272727,0.8849557522123894,0.864406779661017,0.8819400848139411,0.01295826691725537,1,0.9084895259095921,0.8964013086150491,0.904709748083242,0.9065217391304348,0.9110867178924259,0.9054418079261488,0.004991720830486417
0.005706644058227539,0.001345586451451978,0.02385406494140625,0.002211993578214532,ball_tree,2,distance,"{'algorithm': 'ball_tree', 'n_jobs': 2, 'weights': 'distance'}",0.865546218487395,0.875,0.8166666666666667,0.8333333333333334,0.865546218487395,0.8512184873949581,0.022315174880543395,1,0.9874739039665971,0.9916317991631799,0.9916317991631799,0.9874476987447699,0.9895615866388309,0.9895493575353115,0.001865355355190077,0.9035087719298246,0.9545454545454546,0.9245283018867925,0.9345794392523364,0.8583333333333333,0.9150990601895483,0.03280578096175898,13,1.0,1.0,0.9978947368421053,0.9978858350951374,0.9978947368421053,0.9987350617558695,0.001032822866285579,0.8841201716738197,0.9130434782608695,0.8672566371681416,0.8810572687224669,0.8619246861924686,0.8814804484035532,0.01782199043584647,13,0.9936974789915967,0.9957983193277311,0.9947534102833159,0.9926393270241851,0.9937106918238994,0.9941198454901456,0.0010729784602081373
0.004930353164672852,0.0003566188756607728,0.08756494522094727,0.005730285239834204,ball_tree,4,uniform,"{'algorithm': 'ball_tree', 'n_jobs': 4, 'weights': 'uniform'}",0.8403361344537815,0.85,0.8,0.8333333333333334,0.8571428571428571,0.8361624649859944,0.019823226815618447,13,0.860125260960334,0.8598326359832636,0.8640167364016736,0.8723849372384938,0.8663883089770354,0.8645495759121602,0.004623458217130889,0.9345794392523364,0.9622641509433962,0.96,0.9433962264150944,0.8717948717948718,0.9344069376811397,0.03296099826424172,1,0.9626168224299065,0.9362186788154897,0.9494252873563218,0.9434389140271493,0.9606481481481481,0.9504695701554031,0.010047564320919286,0.8849557522123894,0.9026548672566371,0.8727272727272727,0.8849557522123894,0.864406779661017,0.8819400848139411,0.01295826691725537,1,0.9084895259095921,0.8964013086150491,0.904709748083242,0.9065217391304348,0.9110867178924259,0.9054418079261488,0.004991720830486417
0.005396032333374023,0.0008682189590894109,0.027097368240356447,0.0038628007831372465,ball_tree,4,distance,"{'algorithm': 'ball_tree', 'n_jobs': 4, 'weights': 'distance'}",0.865546218487395,0.875,0.8166666666666667,0.8333333333333334,0.865546218487395,0.8512184873949581,0.022315174880543395,1,0.9874739039665971,0.9916317991631799,0.9916317991631799,0.9874476987447699,0.9895615866388309,0.9895493575353115,0.001865355355190077,0.9035087719298246,0.9545454545454546,0.9245283018867925,0.9345794392523364,0.8583333333333333,0.9150990601895483,0.03280578096175898,13,1.0,1.0,0.9978947368421053,0.9978858350951374,0.9978947368421053,0.9987350617558695,0.001032822866285579,0.8841201716738197,0.9130434782608695,0.8672566371681416,0.8810572687224669,0.8619246861924686,0.8814804484035532,0.01782199043584647,13,0.9936974789915967,0.9957983193277311,0.9947534102833159,0.9926393270241851,0.9937106918238994,0.9941198454901456,0.0010729784602081373
0.007876014709472657,0.0014419171272053895,0.09071016311645508,0.008364311948447849,ball_tree,6,uniform,"{'algorithm': 'ball_tree', 'n_jobs': 6, 'weights': 'uniform'}",0.8403361344537815,0.85,0.8,0.8333333333333334,0.8571428571428571,0.8361624649859944,0.019823226815618447,13,0.860125260960334,0.8598326359832636,0.8640167364016736,0.8723849372384938,0.8663883089770354,0.8645495759121602,0.004623458217130889,0.9345794392523364,0.9622641509433962,0.96,0.9433962264150944,0.8717948717948718,0.9344069376811397,0.03296099826424172,1,0.9626168224299065,0.9362186788154897,0.9494252873563218,0.9434389140271493,0.9606481481481481,0.9504695701554031,0.010047564320919286,0.8849557522123894,0.9026548672566371,0.8727272727272727,0.8849557522123894,0.864406779661017,0.8819400848139411,0.01295826691725537,1,0.9084895259095921,0.8964013086150491,0.904709748083242,0.9065217391304348,0.9110867178924259,0.9054418079261488,0.004991720830486417
0.005905580520629883,0.001781439215607254,0.03126282691955566,0.0058456837476009256,ball_tree,6,distance,"{'algorithm': 'ball_tree', 'n_jobs': 6, 'weights': 'distance'}",0.865546218487395,0.875,0.8166666666666667,0.8333333333333334,0.865546218487395,0.8512184873949581,0.022315174880543395,1,0.9874739039665971,0.9916317991631799,0.9916317991631799,0.9874476987447699,0.9895615866388309,0.9895493575353115,0.001865355355190077,0.9035087719298246,0.9545454545454546,0.9245283018867925,0.9345794392523364,0.8583333333333333,0.9150990601895483,0.03280578096175898,13,1.0,1.0,0.9978947368421053,0.9978858350951374,0.9978947368421053,0.9987350617558695,0.001032822866285579,0.8841201716738197,0.9130434782608695,0.8672566371681416,0.8810572687224669,0.8619246861924686,0.8814804484035532,0.01782199043584647,13,0.9936974789915967,0.9957983193277311,0.9947534102833159,0.9926393270241851,0.9937106918238994,0.9941198454901456,0.0010729784602081373
0.006506776809692383,0.001050556082547821,0.0974207878112793,0.015673162033873426,kd_tree,2,uniform,"{'algorithm': 'kd_tree', 'n_jobs': 2, 'weights': 'uniform'}",0.8403361344537815,0.85,0.8,0.8333333333333334,0.8571428571428571,0.8361624649859944,0.019823226815618447,13,0.860125260960334,0.8598326359832636,0.8640167364016736,0.8723849372384938,0.8663883089770354,0.8645495759121602,0.004623458217130889,0.9345794392523364,0.9622641509433962,0.96,0.9433962264150944,0.8717948717948718,0.9344069376811397,0.03296099826424172,1,0.9626168224299065,0.9362186788154897,0.9494252873563218,0.9434389140271493,0.9606481481481481,0.9504695701554031,0.010047564320919286,0.8849557522123894,0.9026548672566371,0.8727272727272727,0.8849557522123894,0.864406779661017,0.8819400848139411,0.01295826691725537,1,0.9084895259095921,0.8964013086150491,0.904709748083242,0.9065217391304348,0.9110867178924259,0.9054418079261488,0.004991720830486417
0.006880998611450195,0.0015023164413608418,0.026512622833251953,0.0018769282973885683,kd_tree,2,distance,"{'algorithm': 'kd_tree', 'n_jobs': 2, 'weights': 'distance'}",0.865546218487395,0.875,0.8166666666666667,0.8333333333333334,0.865546218487395,0.8512184873949581,0.022315174880543395,1,0.9874739039665971,0.9916317991631799,0.9916317991631799,0.9874476987447699,0.9895615866388309,0.9895493575353115,0.001865355355190077,0.9035087719298246,0.9545454545454546,0.9245283018867925,0.9345794392523364,0.8583333333333333,0.9150990601895483,0.03280578096175898,13,1.0,1.0,0.9978947368421053,0.9978858350951374,0.9978947368421053,0.9987350617558695,0.001032822866285579,0.8841201716738197,0.9130434782608695,0.8672566371681416,0.8810572687224669,0.8619246861924686,0.8814804484035532,0.01782199043584647,13,0.9936974789915967,0.9957983193277311,0.9947534102833159,0.9926393270241851,0.9937106918238994,0.9941198454901456,0.0010729784602081373
0.007235813140869141,0.001068680747649667,0.09651060104370117,0.01920982190156272,kd_tree,4,uniform,"{'algorithm': 'kd_tree', 'n_jobs': 4, 'weights': 'uniform'}",0.8403361344537815,0.85,0.8,0.8333333333333334,0.8571428571428571,0.8361624649859944,0.019823226815618447,13,0.860125260960334,0.8598326359832636,0.8640167364016736,0.8723849372384938,0.8663883089770354,0.8645495759121602,0.004623458217130889,0.9345794392523364,0.9622641509433962,0.96,0.9433962264150944,0.8717948717948718,0.9344069376811397,0.03296099826424172,1,0.9626168224299065,0.9362186788154897,0.9494252873563218,0.9434389140271493,0.9606481481481481,0.9504695701554031,0.010047564320919286,0.8849557522123894,0.9026548672566371,0.8727272727272727,0.8849557522123894,0.864406779661017,0.8819400848139411,0.01295826691725537,1,0.9084895259095921,0.8964013086150491,0.904709748083242,0.9065217391304348,0.9110867178924259,0.9054418079261488,0.004991720830486417
0.006274509429931641,0.0019332588645798213,0.027579355239868163,0.0029951159615269965,kd_tree,4,distance,"{'algorithm': 'kd_tree', 'n_jobs': 4, 'weights': 'distance'}",0.865546218487395,0.875,0.8166666666666667,0.8333333333333334,0.865546218487395,0.8512184873949581,0.022315174880543395,1,0.9874739039665971,0.9916317991631799,0.9916317991631799,0.9874476987447699,0.9895615866388309,0.9895493575353115,0.001865355355190077,0.9035087719298246,0.9545454545454546,0.9245283018867925,0.9345794392523364,0.8583333333333333,0.9150990601895483,0.03280578096175898,13,1.0,1.0,0.9978947368421053,0.9978858350951374,0.9978947368421053,0.9987350617558695,0.001032822866285579,0.8841201716738197,0.9130434782608695,0.8672566371681416,0.8810572687224669,0.8619246861924686,0.8814804484035532,0.01782199043584647,13,0.9936974789915967,0.9957983193277311,0.9947534102833159,0.9926393270241851,0.9937106918238994,0.9941198454901456,0.0010729784602081373
0.007777261734008789,0.0015114166030622176,0.09237303733825683,0.005573543150206374,kd_tree,6,uniform,"{'algorithm': 'kd_tree', 'n_jobs': 6, 'weights': 'uniform'}",0.8403361344537815,0.85,0.8,0.8333333333333334,0.8571428571428571,0.8361624649859944,0.019823226815618447,13,0.860125260960334,0.8598326359832636,0.8640167364016736,0.8723849372384938,0.8663883089770354,0.8645495759121602,0.004623458217130889,0.9345794392523364,0.9622641509433962,0.96,0.9433962264150944,0.8717948717948718,0.9344069376811397,0.03296099826424172,1,0.9626168224299065,0.9362186788154897,0.9494252873563218,0.9434389140271493,0.9606481481481481,0.9504695701554031,0.010047564320919286,0.8849557522123894,0.9026548672566371,0.8727272727272727,0.8849557522123894,0.864406779661017,0.8819400848139411,0.01295826691725537,1,0.9084895259095921,0.8964013086150491,0.904709748083242,0.9065217391304348,0.9110867178924259,0.9054418079261488,0.004991720830486417
0.008312511444091796,0.002075610916860987,0.03206691741943359,0.00631166529907695,kd_tree,6,distance,"{'algorithm': 'kd_tree', 'n_jobs': 6, 'weights': 'distance'}",0.865546218487395,0.875,0.8166666666666667,0.8333333333333334,0.865546218487395,0.8512184873949581,0.022315174880543395,1,0.9874739039665971,0.9916317991631799,0.9916317991631799,0.9874476987447699,0.9895615866388309,0.9895493575353115,0.001865355355190077,0.9035087719298246,0.9545454545454546,0.9245283018867925,0.9345794392523364,0.8583333333333333,0.9150990601895483,0.03280578096175898,13,1.0,1.0,0.9978947368421053,0.9978858350951374,0.9978947368421053,0.9987350617558695,0.001032822866285579,0.8841201716738197,0.9130434782608695,0.8672566371681416,0.8810572687224669,0.8619246861924686,0.8814804484035532,0.01782199043584647,13,0.9936974789915967,0.9957983193277311,0.9947534102833159,0.9926393270241851,0.9937106918238994,0.9941198454901456,0.0010729784602081373
0.005524110794067383,0.0019115909092875794,0.09700841903686523,0.015245391503083766,brute,2,uniform,"{'algorithm': 'brute', 'n_jobs': 2, 'weights': 'uniform'}",0.8403361344537815,0.85,0.8,0.8333333333333334,0.8571428571428571,0.8361624649859944,0.019823226815618447,13,0.860125260960334,0.8598326359832636,0.8640167364016736,0.8723849372384938,0.8663883089770354,0.8645495759121602,0.004623458217130889,0.9345794392523364,0.9622641509433962,0.96,0.9433962264150944,0.8717948717948718,0.9344069376811397,0.03296099826424172,1,0.9626168224299065,0.9362186788154897,0.9494252873563218,0.9434389140271493,0.9606481481481481,0.9504695701554031,0.010047564320919286,0.8849557522123894,0.9026548672566371,0.8727272727272727,0.8849557522123894,0.864406779661017,0.8819400848139411,0.01295826691725537,1,0.9084895259095921,0.8964013086150491,0.904709748083242,0.9065217391304348,0.9110867178924259,0.9054418079261488,0.004991720830486417
0.004493904113769531,0.0013520703486416849,0.024869441986083984,0.001936505832355539,brute,2,distance,"{'algorithm': 'brute', 'n_jobs': 2, 'weights': 'distance'}",0.865546218487395,0.875,0.8166666666666667,0.8333333333333334,0.865546218487395,0.8512184873949581,0.022315174880543395,1,0.9874739039665971,0.9916317991631799,0.9916317991631799,0.9874476987447699,0.9895615866388309,0.9895493575353115,0.001865355355190077,0.9035087719298246,0.9545454545454546,0.9245283018867925,0.9345794392523364,0.8583333333333333,0.9150990601895483,0.03280578096175898,13,1.0,1.0,0.9978947368421053,0.9978858350951374,0.9978947368421053,0.9987350617558695,0.001032822866285579,0.8841201716738197,0.9130434782608695,0.8672566371681416,0.8810572687224669,0.8619246861924686,0.8814804484035532,0.01782199043584647,13,0.9936974789915967,0.9957983193277311,0.9947534102833159,0.9926393270241851,0.9937106918238994,0.9941198454901456,0.0010729784602081373
0.004621744155883789,0.0015566278588358647,0.09243764877319335,0.010007655920244305,brute,4,uniform,"{'algorithm': 'brute', 'n_jobs': 4, 'weights': 'uniform'}",0.8403361344537815,0.85,0.8,0.8333333333333334,0.8571428571428571,0.8361624649859944,0.019823226815618447,13,0.860125260960334,0.8598326359832636,0.8640167364016736,0.8723849372384938,0.8663883089770354,0.8645495759121602,0.004623458217130889,0.9345794392523364,0.9622641509433962,0.96,0.9433962264150944,0.8717948717948718,0.9344069376811397,0.03296099826424172,1,0.9626168224299065,0.9362186788154897,0.9494252873563218,0.9434389140271493,0.9606481481481481,0.9504695701554031,0.010047564320919286,0.8849557522123894,0.9026548672566371,0.8727272727272727,0.8849557522123894,0.864406779661017,0.8819400848139411,0.01295826691725537,1,0.9084895259095921,0.8964013086150491,0.904709748083242,0.9065217391304348,0.9110867178924259,0.9054418079261488,0.004991720830486417
0.004380273818969727,0.0014597786829915402,0.026478004455566407,0.0036810281373896433,brute,4,distance,"{'algorithm': 'brute', 'n_jobs': 4, 'weights': 'distance'}",0.865546218487395,0.875,0.8166666666666667,0.8333333333333334,0.865546218487395,0.8512184873949581,0.022315174880543395,1,0.9874739039665971,0.9916317991631799,0.9916317991631799,0.9874476987447699,0.9895615866388309,0.9895493575353115,0.001865355355190077,0.9035087719298246,0.9545454545454546,0.9245283018867925,0.9345794392523364,0.8583333333333333,0.9150990601895483,0.03280578096175898,13,1.0,1.0,0.9978947368421053,0.9978858350951374,0.9978947368421053,0.9987350617558695,0.001032822866285579,0.8841201716738197,0.9130434782608695,0.8672566371681416,0.8810572687224669,0.8619246861924686,0.8814804484035532,0.01782199043584647,13,0.9936974789915967,0.9957983193277311,0.9947534102833159,0.9926393270241851,0.9937106918238994,0.9941198454901456,0.0010729784602081373
0.004480743408203125,0.0014068911313358746,0.09970521926879883,0.015848747201614104,brute,6,uniform,"{'algorithm': 'brute', 'n_jobs': 6, 'weights': 'uniform'}",0.8403361344537815,0.85,0.8,0.8333333333333334,0.8571428571428571,0.8361624649859944,0.019823226815618447,13,0.860125260960334,0.8598326359832636,0.8640167364016736,0.8723849372384938,0.8663883089770354,0.8645495759121602,0.004623458217130889,0.9345794392523364,0.9622641509433962,0.96,0.9433962264150944,0.8717948717948718,0.9344069376811397,0.03296099826424172,1,0.9626168224299065,0.9362186788154897,0.9494252873563218,0.9434389140271493,0.9606481481481481,0.9504695701554031,0.010047564320919286,0.8849557522123894,0.9026548672566371,0.8727272727272727,0.8849557522123894,0.864406779661017,0.8819400848139411,0.01295826691725537,1,0.9084895259095921,0.8964013086150491,0.904709748083242,0.9065217391304348,0.9110867178924259,0.9054418079261488,0.004991720830486417
0.005165529251098633,0.0010159865768788533,0.028380107879638673,0.0030275520436430173,brute,6,distance,"{'algorithm': 'brute', 'n_jobs': 6, 'weights': 'distance'}",0.865546218487395,0.875,0.8166666666666667,0.8333333333333334,0.865546218487395,0.8512184873949581,0.022315174880543395,1,0.9874739039665971,0.9916317991631799,0.9916317991631799,0.9874476987447699,0.9895615866388309,0.9895493575353115,0.001865355355190077,0.9035087719298246,0.9545454545454546,0.9245283018867925,0.9345794392523364,0.8583333333333333,0.9150990601895483,0.03280578096175898,13,1.0,1.0,0.9978947368421053,0.9978858350951374,0.9978947368421053,0.9987350617558695,0.001032822866285579,0.8841201716738197,0.9130434782608695,0.8672566371681416,0.8810572687224669,0.8619246861924686,0.8814804484035532,0.01782199043584647,13,0.9936974789915967,0.9957983193277311,0.9947534102833159,0.9926393270241851,0.9937106918238994,0.9941198454901456,0.0010729784602081373
